YEAR,MO,DY,HR,T2M,WS50M,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN
2022,10,24,11,15.99,13.55,0.95,40.64,723.84,745.5
2022,10,24,12,15.96,13.29,0.82,37.47,677.41,702.02
2022,10,24,13,15.72,12.98,0.56,30.88,588.3,594.42
2022,10,24,14,15.55,12.91,0.27,20.74,427.24,431.73
2022,10,24,15,15.39,12.99,0.05,9.63,224.7,229.45
2022,10,24,16,15.05,13.14,0.01,1.45,38.23,36.27
2022,10,24,17,14.58,13.16,0,0,0,0
2022,10,24,18,14.31,13.19,0,0,0,0
2022,10,24,19,14.08,13.17,0,0,0,0
2022,10,24,20,13.87,12.96,0,0,0,0
2022,10,24,21,13.7,12.51,0,0,0,0
2022,10,24,22,13.55,12.03,0,0,0,0
2022,10,24,23,13.48,11.73,0,0,0,0
2022,10,25,0,13.5,11.25,0,0,0,0
2022,10,25,1,13.53,10.55,0,0,0,0
2022,10,25,2,13.6,9.9,0,0,0,0
2022,10,25,3,13.69,9.44,0,0,0,0
2022,10,25,4,13.78,9.13,0,0,0,0
2022,10,25,5,13.81,8.98,0,0,0,0
2022,10,25,6,14.02,8.87,0.01,3.59,83.13,92.7
2022,10,25,7,14.66,8.72,0.12,12.5,273.55,290.15
2022,10,25,8,14.97,8.55,0.37,23.02,456.92,478.23
2022,10,25,9,15.23,8.38,0.66,31.95,605.29,625.12
2022,10,25,10,15.52,8.21,0.83,35.52,644.09,712.58
2022,10,25,11,15.79,7.89,0.92,38.64,710.2,728.65
2022,10,25,12,16.03,7.49,0.79,35.52,663.93,682.27
2022,10,25,13,16.22,7.2,0.54,28.83,558.2,572.45
2022,10,25,14,16.34,6.95,0.26,19.26,403.34,408.4
2022,10,25,15,16.39,6.79,0.05,8.88,206.59,210.8
2022,10,25,16,16.24,6.78,0.01,1.32,33.47,30.62
2022,10,25,17,15.86,6.97,0,0,0,0
2022,10,25,18,15.82,7.37,0,0,0,0
2022,10,25,19,15.89,7.91,0,0,0,0
2022,10,25,20,15.98,8.42,0,0,0,0
2022,10,25,21,16,8.79,0,0,0,0
2022,10,25,22,16.01,9.03,0,0,0,0
2022,10,25,23,16.05,9.01,0,0,0,0
2022,10,26,0,16.15,8.75,0,0,0,0
2022,10,26,1,16.3,8.35,0,0,0,0
2022,10,26,2,16.53,8.03,0,0,0,0
2022,10,26,3,16.69,7.92,0,0,0,0
2022,10,26,4,16.79,7.92,0,0,0,0
2022,10,26,5,16.9,7.9,0,0,0,0
2022,10,26,6,17.11,7.78,0.01,3.36,67.02,85.38
2022,10,26,7,17.61,7.61,0.12,11.55,240.16,274.8
2022,10,26,8,18.03,7.42,0.36,21.66,410.84,456.8
2022,10,26,9,18.38,7.25,0.66,30.36,545.73,596.9
2022,10,26,10,18.58,7.17,0.8,32.66,573.98,680.33
2022,10,26,11,18.8,7.11,0.83,32.47,554.04,686.9
2022,10,26,12,18.96,6.9,0.63,26.23,448.7,639.12
2022,10,26,13,18.97,6.87,0.45,22.77,415.34,528.12
2022,10,26,14,18.95,6.9,0.22,15.44,298.22,353.7
2022,10,26,15,18.88,7.02,0.05,7.12,137.23,177.73
2022,10,26,16,18.65,7.07,0.01,1.09,23.85,24.12
2022,10,26,17,18.44,6.97,0,0,0,0
2022,10,26,18,18.34,6.83,0,0,0,0
2022,10,26,19,18.2,6.41,0,0,0,0
2022,10,26,20,17.97,6.06,0,0,0,0
2022,10,26,21,17.8,5.51,0,0,0,0
2022,10,26,22,17.73,5.2,0,0,0,0
2022,10,26,23,17.65,4.95,0,0,0,0
2022,10,27,0,17.52,4.77,0,0,0,0
2022,10,27,1,17.44,4.67,0,0,0,0
2022,10,27,2,17.37,4.68,0,0,0,0
2022,10,27,3,17.3,4.63,0,0,0,0
2022,10,27,4,17.21,4.54,0,0,0,0
2022,10,27,5,17.1,4.71,0,0,0,0
2022,10,27,6,17.12,5.03,0.01,2.31,40.27,59.83
2022,10,27,7,17.65,5.57,0.09,7.89,146.45,212.3
2022,10,27,8,17.83,6.1,0.27,15.52,275.13,398.5
2022,10,27,9,17.94,6.35,0.48,21.53,370.57,548.73
2022,10,27,10,18.04,6.41,0.67,27.41,470.91,641.9
2022,10,27,11,18.16,6.2,0.83,32.11,524.34,705.25
2022,10,27,12,18.29,5.89,0.72,30.24,515.38,659.08
2022,10,27,13,18.37,5.79,0.56,28.45,525.9,550.55
2022,10,27,14,18.39,5.84,0.27,19.02,379.11,389.08
2022,10,27,15,18.33,5.95,0.05,8.45,187.52,195.67
2022,10,27,16,18.02,6.06,0,1.15,27.91,25.52
2022,10,27,17,17.53,6.27,0,0,0,0
2022,10,27,18,17.29,6.53,0,0,0,0
2022,10,27,19,17.04,6.7,0,0,0,0
2022,10,27,20,16.77,6.87,0,0,0,0
2022,10,27,21,16.53,7.09,0,0,0,0
2022,10,27,22,16.35,7.28,0,0,0,0
2022,10,27,23,16.25,7.41,0,0,0,0
2022,10,28,0,16.26,7.32,0,0,0,0
2022,10,28,1,16.2,7,0,0,0,0
2022,10,28,2,16.13,6.75,0,0,0,0
2022,10,28,3,16.08,6.76,0,0,0,0
2022,10,28,4,16.05,6.8,0,0,0,0
2022,10,28,5,16.06,6.8,0,0,0,0
2022,10,28,6,16.24,6.82,0.01,2.92,58.02,70.9
2022,10,28,7,16.97,6.83,0.11,10.9,223.59,254.17
2022,10,28,8,17.33,6.65,0.34,20.27,397.16,435.42
2022,10,28,9,17.56,6.38,0.62,28.97,538.23,579
2022,10,28,10,17.73,6.22,0.8,33.07,597.86,664.7
2022,10,28,11,17.89,6.03,0.82,33.57,615,670.17
2022,10,28,12,18.04,5.85,0.73,31.95,607.3,625.33
2022,10,28,13,18.26,5.76,0.49,25.48,496.98,518.17
2022,10,28,14,18.4,5.78,0.23,16.59,341.02,359.75
2022,10,28,15,18.38,5.86,0.05,7.35,158.13,173.83
2022,10,28,16,18.1,6.05,0,1,24.02,21.15
2022,10,28,17,17.58,6.36,0,0,0,0
2022,10,28,18,17.3,6.77,0,0,0,0
2022,10,28,19,16.98,7.06,0,0,0,0
2022,10,28,20,16.69,7.01,0,0,0,0
2022,10,28,21,16.49,6.75,0,0,0,0
2022,10,28,22,16.44,6.52,0,0,0,0
2022,10,28,23,16.56,6.51,0,0,0,0
2022,10,29,0,16.82,6.63,0,0,0,0
2022,10,29,1,17.17,6.88,0,0,0,0
2022,10,29,2,17.49,7.24,0,0,0,0
2022,10,29,3,17.62,7.59,0,0,0,0
2022,10,29,4,17.62,7.95,0,0,0,0
2022,10,29,5,17.6,8.17,0,0,0,0
2022,10,29,6,17.72,8.24,0.01,2.72,56.36,64.33
2022,10,29,7,18.09,8.23,0.1,9.93,210.08,235.35
2022,10,29,8,18.42,8.18,0.34,19.57,385.56,412.2
2022,10,29,9,18.76,8.13,0.62,28.05,523.88,556.6
2022,10,29,10,19.01,8.1,0.83,33.72,614.77,643.67
2022,10,29,11,19.13,8.18,0.94,36.76,649.25,682.83
2022,10,29,12,19.15,8.17,0.8,33.41,594.48,635.35
2022,10,29,13,19.15,8.17,0.54,26.99,497.79,526.12
2022,10,29,14,19.11,8.3,0.25,17.37,339.55,365.33
2022,10,29,15,18.96,8.53,0.05,7.56,159.25,176.52
2022,10,29,16,18.62,8.82,0,1.03,24.7,20.98
2022,10,29,17,18.14,8.97,0,0,0,0
2022,10,29,18,17.98,8.85,0,0,0,0
2022,10,29,19,17.91,8.58,0,0,0,0
2022,10,29,20,17.93,8.37,0,0,0,0
2022,10,29,21,17.98,8.23,0,0,0,0
2022,10,29,22,18.03,8.06,0,0,0,0
2022,10,29,23,18.03,7.98,0,0,0,0
2022,10,30,0,17.97,8.06,0,0,0,0
2022,10,30,1,17.84,8.33,0,0,0,0
2022,10,30,2,17.72,8.6,0,0,0,0
2022,10,30,3,17.59,8.77,0,0,0,0
2022,10,30,4,17.48,8.98,0,0,0,0
2022,10,30,5,17.37,9.05,0,0,0,0
2022,10,30,6,17.41,9.09,0.01,3.04,64.8,70.92
2022,10,30,7,17.83,9.22,0.12,10.91,232.86,254.2
2022,10,30,8,18.04,9.25,0.35,20.41,399.12,433.62
2022,10,30,9,18.21,9.23,0.62,27.83,514.68,573.2
2022,10,30,10,18.39,9.2,0.84,33.77,608.78,656.17
2022,10,30,11,18.52,9.08,0.95,36.82,655.89,686.33
2022,10,30,12,18.64,8.88,0.8,33.05,592.56,638.6
2022,10,30,13,18.71,8.73,0.54,26.73,497.12,529.17
2022,10,30,14,18.69,8.74,0.26,17.46,344.91,368.65
2022,10,30,15,18.6,8.95,0.05,7.35,161.52,178.95
2022,10,30,16,18.4,9.23,0,1,24.24,20.55
2022,10,30,17,18.13,9.6,0,0,0,0
2022,10,30,18,18.11,10,0,0,0,0
2022,10,30,19,18.05,10.3,0,0,0,0
2022,10,30,20,17.99,10.38,0,0,0,0
2022,10,30,21,17.96,10.2,0,0,0,0
2022,10,30,22,17.91,10.05,0,0,0,0
2022,10,30,23,17.84,10.05,0,0,0,0
2022,10,31,0,17.69,10.13,0,0,0,0
2022,10,31,1,17.51,10.12,0,0,0,0
2022,10,31,2,17.43,10.03,0,0,0,0
2022,10,31,3,17.44,9.79,0,0,0,0
2022,10,31,4,17.51,9.54,0,0,0,0
2022,10,31,5,17.48,9.4,0,0,0,0
2022,10,31,6,17.53,9.41,0.01,2.92,63.99,68.27
2022,10,31,7,18.01,9.43,0.11,10.85,229.87,250.75
2022,10,31,8,18.2,9.37,0.36,20.84,399.35,430.02
2022,10,31,9,18.28,9.22,0.66,29.34,535,570.52
2022,10,31,10,18.31,9.07,0.88,34.74,619.4,654.5
2022,10,31,11,18.35,8.93,0.93,35.91,634,675.17
2022,10,31,12,18.37,8.72,0.78,32.23,579.98,630
2022,10,31,13,18.35,8.52,0.55,26.92,501.27,522.88
2022,10,31,14,18.3,8.41,0.24,16.38,318.49,364.3
2022,10,31,15,18.16,8.31,0.05,7.15,157.15,176.27
2022,10,31,16,17.94,8.07,0,0.95,22.95,19.55
2022,10,31,17,17.64,7.9,0,0,0,0
2022,10,31,18,17.61,7.84,0,0,0,0
2022,10,31,19,17.65,7.78,0,0,0,0
2022,10,31,20,17.64,7.67,0,0,0,0
2022,10,31,21,17.57,7.57,0,0,0,0
2022,10,31,22,17.4,7.47,0,0,0,0
2022,10,31,23,17.38,7.31,0,0,0,0
2022,11,1,0,17.3,7.12,0,0,0,0
2022,11,1,1,17.23,6.91,0,0,0,0
2022,11,1,2,17.11,6.96,0,0,0,0
2022,11,1,3,16.9,7.27,0,0,0,0
2022,11,1,4,16.75,7.82,0,0,0,0
2022,11,1,5,16.61,8.11,0,0,0,0
2022,11,1,6,16.62,8.14,0.01,2.76,60.12,66.8
2022,11,1,7,17.12,8.09,0.12,11.2,244.18,248.95
2022,11,1,8,17.3,8.07,0.37,21.28,424.54,427.73
2022,11,1,9,17.48,8.09,0.66,29.65,563.24,567.08
2022,11,1,10,17.68,8.15,0.87,34.79,644.32,650.08
2022,11,1,11,17.9,8.12,0.97,37.73,680.05,686.17
2022,11,1,12,18.14,7.99,0.84,35.02,644.3,639.1
2022,11,1,13,18.35,7.93,0.55,27.12,523.03,523.2
2022,11,1,14,18.45,8.11,0.25,17.12,355.08,358.88
2022,11,1,15,18.37,8.62,0.05,7.28,164.48,166.67
2022,11,1,16,17.98,9.26,0,0.85,20.68,17.08
2022,11,1,17,17.48,9.8,0,0,0,0
2022,11,1,18,17.17,10.08,0,0,0,0
2022,11,1,19,16.87,10,0,0,0,0
2022,11,1,20,16.62,9.57,0,0,0,0
2022,11,1,21,16.44,8.9,0,0,0,0
2022,11,1,22,16.32,8.39,0,0,0,0
2022,11,1,23,16.23,8.29,0,0,0,0
2022,11,2,0,16.15,8.44,0,0,0,0
2022,11,2,1,16.03,8.55,0,0,0,0
2022,11,2,2,15.89,8.42,0,0,0,0
2022,11,2,3,15.76,8.12,0,0,0,0
2022,11,2,4,15.68,7.74,0,0,0,0
2022,11,2,5,15.58,7.28,0,0,0,0
2022,11,2,6,15.62,6.82,0.01,2.7,59.7,61.73
2022,11,2,7,16.26,6.45,0.12,10.9,246.95,242.8
2022,11,2,8,16.54,6.11,0.36,20.28,422.01,422.15
2022,11,2,9,16.83,5.57,0.66,29.61,581.19,575.05
2022,11,2,10,17.11,4.71,0.88,34.41,654.09,659.38
2022,11,2,11,17.37,3.89,0.91,34.66,662.55,668.7
2022,11,2,12,17.62,3.6,0.79,32.27,625.53,624.6
2022,11,2,13,17.75,3.94,0.53,25.39,504.91,517.58
2022,11,2,14,17.77,4.58,0.25,16.38,346.28,357.75
2022,11,2,15,17.68,5.24,0.05,6.98,159.44,169.67
2022,11,2,16,17.35,5.82,0,0.83,20.67,17.27
2022,11,2,17,16.88,6.13,0,0,0,0
2022,11,2,18,16.65,5.92,0,0,0,0
2022,11,2,19,16.44,5.36,0,0,0,0
2022,11,2,20,16.23,4.75,0,0,0,0
2022,11,2,21,16.08,4.09,0,0,0,0
2022,11,2,22,15.95,3.57,0,0,0,0
2022,11,2,23,15.8,3.59,0,0,0,0
2022,11,3,0,15.6,3.98,0,0,0,0
2022,11,3,1,15.38,4.41,0,0,0,0
2022,11,3,2,15.15,4.72,0,0,0,0
2022,11,3,3,14.95,4.63,0,0,0,0
2022,11,3,4,14.88,4.28,0,0,0,0
2022,11,3,5,14.93,3.9,0,0,0,0
2022,11,3,6,15.13,3.9,0.01,2.66,62.16,64.5
2022,11,3,7,15.85,4.3,0.12,10.95,256.53,252.27
2022,11,3,8,16.31,4.55,0.37,20.62,435.16,434.8
2022,11,3,9,16.59,4.56,0.66,28.91,576.18,575.85
2022,11,3,10,16.97,4.78,0.95,36.37,685.81,681.27
2022,11,3,11,17.46,5.32,1.03,38.45,710,707.62
2022,11,3,12,17.83,5.95,0.86,34.22,649.78,650
2022,11,3,13,18.03,6.53,0.58,27.3,542.7,535.95
2022,11,3,14,18.11,7.1,0.26,16.77,364.11,363.52
2022,11,3,15,18.01,7.8,0.05,7.02,158.12,165.62
2022,11,3,16,17.55,8.63,0,0.67,16.41,15.58
2022,11,3,17,17.06,9.32,0,0,0,0
2022,11,3,18,16.76,9.85,0,0,0,0
2022,11,3,19,16.44,10.41,0,0,0,0
2022,11,3,20,16.12,10.95,0,0,0,0
2022,11,3,21,15.76,11.2,0,0,0,0
2022,11,3,22,15.33,11.45,0,0,0,0
2022,11,3,23,14.99,11.92,0,0,0,0
2022,11,4,0,14.76,12.28,0,0,0,0
2022,11,4,1,14.59,12.48,0,0,0,0
2022,11,4,2,14.37,12.57,0,0,0,0
2022,11,4,3,14.02,12.55,0,0,0,0
2022,11,4,4,13.69,12.37,0,0,0,0
2022,11,4,5,13.44,12.18,0,0,0,0
2022,11,4,6,13.29,12.08,0.01,2.54,53.88,57.33
2022,11,4,7,13.37,11.98,0.12,10.75,227.2,243.7
2022,11,4,8,13.4,11.82,0.38,20.52,397.7,431.65
2022,11,4,9,13.47,11.84,0.66,28.55,523.9,581.8
2022,11,4,10,13.55,12.02,0.9,33.64,592.97,668.73
2022,11,4,11,13.58,12.23,0.95,35.03,623.34,687.88
2022,11,4,12,13.55,12.29,0.83,32.54,585.76,639.25
2022,11,4,13,13.48,12.33,0.55,26.36,497.37,528.38
2022,11,4,14,13.46,12.46,0.26,16.71,338.41,364.77
2022,11,4,15,13.41,12.68,0.05,7.07,158.73,170.92
2022,11,4,16,13.23,12.8,0,0.77,18.87,15.95
2022,11,4,17,12.97,12.99,0,0,0,0
2022,11,4,18,12.78,12.97,0,0,0,0
2022,11,4,19,12.65,12.75,0,0,0,0
2022,11,4,20,12.64,12.54,0,0,0,0
2022,11,4,21,12.65,12.33,0,0,0,0
2022,11,4,22,12.7,12.19,0,0,0,0
2022,11,4,23,12.79,12.26,0,0,0,0
2022,11,5,0,12.87,12.36,0,0,0,0
2022,11,5,1,12.85,12.29,0,0,0,0
2022,11,5,2,12.79,12.02,0,0,0,0
2022,11,5,3,12.72,11.63,0,0,0,0
2022,11,5,4,12.62,11.17,0,0,0,0
2022,11,5,5,12.52,10.56,0,0,0,0
2022,11,5,6,12.57,9.94,0.01,2.33,51.08,56.95
2022,11,5,7,13.05,9.38,0.1,10.46,225.56,241.17
2022,11,5,8,13.3,8.9,0.34,20.36,403.92,425.8
2022,11,5,9,13.51,8.5,0.62,29.1,547.35,572.7
2022,11,5,10,13.75,8.22,0.84,34.83,640.23,659.95
2022,11,5,11,14.05,7.99,0.91,36.73,668.45,683.83
2022,11,5,12,14.33,7.77,0.78,34.08,634.09,637.9
2022,11,5,13,14.58,7.69,0.52,26.86,514.76,528.92
2022,11,5,14,14.76,7.69,0.23,16.97,353.23,367.17
2022,11,5,15,14.82,7.75,0.04,6.91,156.34,173.88
2022,11,5,16,14.69,7.76,0,0.71,17.61,16.12
2022,11,5,17,14.44,7.8,0,0,0,0
2022,11,5,18,14.29,7.78,0,0,0,0
2022,11,5,19,14.13,7.64,0,0,0,0
2022,11,5,20,13.94,7.41,0,0,0,0
2022,11,5,21,13.73,7.09,0,0,0,0
2022,11,5,22,13.53,6.82,0,0,0,0
2022,11,5,23,13.4,6.67,0,0,0,0
2022,11,6,0,13.32,6.66,0,0,0,0
2022,11,6,1,13.26,6.8,0,0,0,0
2022,11,6,2,13.19,7.01,0,0,0,0
2022,11,6,3,13.12,7.22,0,0,0,0
2022,11,6,4,13.05,7.34,0,0,0,0
2022,11,6,5,13.02,7.3,0,0,0,0
2022,11,6,6,13.14,7.15,0.01,2.32,56.05,59.67
2022,11,6,7,13.9,6.93,0.09,10.66,243.63,248.98
2022,11,6,8,14.31,6.51,0.31,20.52,425.14,433.27
2022,11,6,9,14.58,6.12,0.57,29.02,569.33,575.8
2022,11,6,10,14.8,5.72,0.76,33.51,633.67,659.6
2022,11,6,11,14.98,5.25,0.8,34.91,664.02,674.6
2022,11,6,12,15.13,4.75,0.68,31.11,594.45,625.98
2022,11,6,13,15.23,4.41,0.45,24.45,483.11,514
2022,11,6,14,15.21,4.21,0.19,14.52,302.7,349.55
2022,11,6,15,15.19,4.05,0.03,6.27,138.78,158.42
2022,11,6,16,14.94,3.85,0,0.62,15.77,13.52
2022,11,6,17,14.58,3.52,0,0,0,0
2022,11,6,18,14.51,3.12,0,0,0,0
2022,11,6,19,14.38,2.68,0,0,0,0
2022,11,6,20,14.25,2.29,0,0,0,0
2022,11,6,21,14.12,2.02,0,0,0,0
2022,11,6,22,13.98,1.91,0,0,0,0
2022,11,6,23,13.89,1.99,0,0,0,0
2022,11,7,0,13.83,2.39,0,0,0,0
2022,11,7,1,13.76,2.98,0,0,0,0
2022,11,7,2,13.66,3.51,0,0,0,0
2022,11,7,3,13.57,3.85,0,0,0,0
2022,11,7,4,13.48,4.07,0,0,0,0
2022,11,7,5,13.4,4.28,0,0,0,0
2022,11,7,6,13.44,4.39,0.01,2.02,44.12,44.75
2022,11,7,7,14.15,4.31,0.07,9.16,209.99,206.77
2022,11,7,8,14.59,4.07,0.26,17.95,381.45,378.83
2022,11,7,9,14.94,3.58,0.48,25.48,514.12,516.05
2022,11,7,10,15.26,2.99,0.69,31.8,615.11,609.65
2022,11,7,11,15.65,2.4,0.74,33.14,628.47,633.35
2022,11,7,12,15.93,1.87,0.64,30.46,586.64,588.17
2022,11,7,13,16.15,1.71,0.41,24.01,478.2,482.38
2022,11,7,14,16.3,1.68,0.18,15.14,321.72,326.02
2022,11,7,15,16.34,1.63,0.03,6.2,141.16,144.48
2022,11,7,16,16.15,1.61,0,0.59,14.73,11.88
2022,11,7,17,16.05,1.66,0,0,0,0
2022,11,7,18,16.07,1.68,0,0,0,0
2022,11,7,19,16.1,1.64,0,0,0,0
2022,11,7,20,16.12,1.7,0,0,0,0
2022,11,7,21,16.09,1.92,0,0,0,0
2022,11,7,22,16.01,2.29,0,0,0,0
2022,11,7,23,15.86,2.63,0,0,0,0
2022,11,8,0,15.7,2.83,0,0,0,0
2022,11,8,1,15.54,2.95,0,0,0,0
2022,11,8,2,15.4,3.08,0,0,0,0
2022,11,8,3,15.29,3.22,0,0,0,0
2022,11,8,4,15.22,3.4,0,0,0,0
2022,11,8,5,15.22,3.59,0,0,0,0
2022,11,8,6,15.29,3.86,0.01,2.09,47.11,47.02
2022,11,8,7,15.88,4.18,0.08,9.61,218.7,218.75
2022,11,8,8,16.38,4.47,0.27,18.77,396.12,395.75
2022,11,8,9,16.65,4.64,0.52,26.88,533.2,534.5
2022,11,8,10,16.9,4.75,0.71,32.26,622.67,617.15
2022,11,8,11,17.19,4.69,0.8,34.94,653.89,651.35
2022,11,8,12,17.43,4.46,0.67,31.7,602.45,603.45
2022,11,8,13,17.66,4.19,0.45,25.33,501.91,496.02
2022,11,8,14,17.81,3.97,0.19,15.56,331.48,334.52
2022,11,8,15,17.86,3.73,0.03,6.34,147.12,148.9
2022,11,8,16,17.54,3.45,0,0.57,14.56,11.77
2022,11,8,17,17.31,3.08,0,0,0,0
2022,11,8,18,17.2,2.71,0,0,0,0
2022,11,8,19,17.09,2.43,0,0,0,0
2022,11,8,20,16.94,2.34,0,0,0,0
2022,11,8,21,16.75,2.48,0,0,0,0
2022,11,8,22,16.52,2.7,0,0,0,0
2022,11,8,23,16.3,3.03,0,0,0,0
2022,11,9,0,16.11,3.38,0,0,0,0
2022,11,9,1,15.94,3.61,0,0,0,0
2022,11,9,2,15.8,3.73,0,0,0,0
2022,11,9,3,15.69,3.8,0,0,0,0
2022,11,9,4,15.63,3.74,0,0,0,0
2022,11,9,5,15.67,3.71,0,0,0,0
2022,11,9,6,15.83,3.74,0.01,1.98,44.02,43.17
2022,11,9,7,16.49,3.74,0.08,9.3,209.19,208.42
2022,11,9,8,17.14,3.67,0.27,18.31,383.49,381.7
2022,11,9,9,17.72,3.6,0.51,26.58,522.15,518.05
2022,11,9,10,18.33,3.49,0.67,30.59,573.66,597.3
2022,11,9,11,18.85,3.35,0.73,31.94,584.75,626.05
2022,11,9,12,19.22,3.36,0.62,29.05,531.66,583.95
2022,11,9,13,19.45,3.56,0.42,23.72,454.63,479.77
2022,11,9,14,19.61,3.91,0.19,14.88,299.01,324.3
2022,11,9,15,19.63,4.33,0.03,6.12,136.41,141.88
2022,11,9,16,19.22,4.83,0,0.54,13.5,10.9
2022,11,9,17,18.85,5.29,0,0,0,0
2022,11,9,18,18.61,5.69,0,0,0,0
2022,11,9,19,18.35,5.99,0,0,0,0
2022,11,9,20,18.15,6.14,0,0,0,0
2022,11,9,21,18.03,6.27,0,0,0,0
2022,11,9,22,17.97,6.53,0,0,0,0
2022,11,9,23,18.11,6.71,0,0,0,0
2022,11,10,0,18.29,7.06,0,0,0,0
2022,11,10,1,18.36,7.02,0,0,0,0
2022,11,10,2,18.07,6.58,0,0,0,0
2022,11,10,3,17.77,7.31,0,0,0,0
2022,11,10,4,17.69,8.33,0,0,0,0
2022,11,10,5,17.74,8.87,0,0,0,0
2022,11,10,6,17.73,9.15,0.01,1.19,21.23,38.83
2022,11,10,7,17.99,8.86,0.05,5.28,81.36,190.38
2022,11,10,8,18.16,8.05,0.16,10.27,155.74,353.77
2022,11,10,9,18.3,7.31,0.32,15.47,232.09,487.7
2022,11,10,10,18.46,6.72,0.51,22.07,354.14,567.67
2022,11,10,11,18.7,6.17,0.59,24.08,363.63,610.52
2022,11,10,12,18.9,6,0.58,26.71,443.27,565.48
2022,11,10,13,19.05,6.32,0.39,21.39,365.2,461.15
2022,11,10,14,19.14,6.77,0.16,12.88,230.92,307.62
2022,11,10,15,19.1,7.08,0.03,5.02,94.56,129.92
2022,11,10,16,18.88,7.44,0,0.49,11.34,9.52
2022,11,10,17,18.66,7.66,0,0,0,0
2022,11,10,18,18.61,7.57,0,0,0,0
2022,11,10,19,18.6,7.08,0,0,0,0
2022,11,10,20,18.55,6.6,0,0,0,0
2022,11,10,21,18.51,6.29,0,0,0,0
2022,11,10,22,18.46,6.03,0,0,0,0
2022,11,10,23,18.44,5.98,0,0,0,0
2022,11,11,0,18.48,6.28,0,0,0,0
2022,11,11,1,18.53,6.74,0,0,0,0
2022,11,11,2,18.54,7.3,0,0,0,0
2022,11,11,3,18.54,7.77,0,0,0,0
2022,11,11,4,18.57,8.02,0,0,0,0
2022,11,11,5,18.64,8.23,0,0,0,0
2022,11,11,6,18.8,8.51,0.01,1.63,31.11,36.65
2022,11,11,7,19.48,8.88,0.06,8.17,154.13,189.67
2022,11,11,8,19.9,9.44,0.23,16.47,302.55,357.15
2022,11,11,9,20.14,9.41,0.44,23.02,405.82,497.1
2022,11,11,10,20.32,9.03,0.65,30.05,526.24,582.02
2022,11,11,11,20.44,8.68,0.67,30.28,532.05,594.85
2022,11,11,12,20.48,8.49,0.59,28.68,510.54,554.8
2022,11,11,13,20.48,8.49,0.38,22.52,411.73,454.27
2022,11,11,14,20.4,8.59,0.16,14.25,274.7,305.48
2022,11,11,15,20.21,8.72,0.03,5.68,117.75,132.12
2022,11,11,16,19.96,8.89,0,0.48,11.85,9.4
2022,11,11,17,19.79,8.75,0,0,0,0
2022,11,11,18,19.68,8.34,0,0,0,0
2022,11,11,19,19.58,8.09,0,0,0,0
2022,11,11,20,19.48,7.9,0,0,0,0
2022,11,11,21,19.35,7.8,0,0,0,0
2022,11,11,22,19.26,7.72,0,0,0,0
2022,11,11,23,19.28,7.83,0,0,0,0
2022,11,12,0,19.31,8.07,0,0,0,0
2022,11,12,1,19.33,8.37,0,0,0,0
2022,11,12,2,19.34,8.58,0,0,0,0
2022,11,12,3,19.37,8.61,0,0,0,0
2022,11,12,4,19.43,8.64,0,0,0,0
2022,11,12,5,19.5,8.53,0,0,0,0
2022,11,12,6,19.58,8.46,0.01,1.41,28.69,35.08
2022,11,12,7,20.01,8.54,0.05,4.88,86.62,182.02
2022,11,12,8,20.34,8.59,0.17,10.57,161.34,341.02
2022,11,12,9,20.67,8.43,0.37,16.86,257.09,485.5
2022,11,12,10,20.76,8.17,0.49,20.17,301.5,566.42
2022,11,12,11,20.91,8.1,0.47,18.31,253.35,603.88
2022,11,12,12,20.9,8.77,0.43,18.05,264.26,559.12
2022,11,12,13,20.8,9.42,0.3,15.33,227.42,454.88
2022,11,12,14,20.65,9.93,0.12,9.66,158.35,301.12
2022,11,12,15,20.44,9.9,0.02,4.29,81.76,124.35
2022,11,12,16,20.2,9.67,0,0.43,9.9,8.5
2022,11,12,17,19.98,9.01,0,0,0,0
2022,11,12,18,19.82,8.48,0,0,0,0
2022,11,12,19,19.77,8.11,0,0,0,0
2022,11,12,20,19.75,8.25,0,0,0,0
2022,11,12,21,19.8,8.55,0,0,0,0
2022,11,12,22,19.81,8.99,0,0,0,0
2022,11,12,23,19.77,8.97,0,0,0,0
2022,11,13,0,19.71,8.75,0,0,0,0
2022,11,13,1,19.61,8.66,0,0,0,0
2022,11,13,2,19.37,8.7,0,0,0,0
2022,11,13,3,18.12,10.65,0,0,0,0
2022,11,13,4,15.94,13.54,0,0,0,0
2022,11,13,5,15.5,12.59,0,0,0,0
2022,11,13,6,15.36,12.13,0.01,1.15,21.16,30
2022,11,13,7,15.18,11.68,0.05,5.4,91.31,164.58
2022,11,13,8,15.2,11.48,0.18,10.72,174.77,325.02
2022,11,13,9,15.3,11.53,0.39,18.28,304.03,470.45
2022,11,13,10,15.27,11.7,0.5,20.16,316.26,559.5
2022,11,13,11,15.13,11.99,0.5,19.43,304.25,587.17
2022,11,13,12,14.84,12.24,0.39,15.94,239.74,547.48
2022,11,13,13,14.55,12.31,0.27,13.1,202.95,448.3
2022,11,13,14,14.34,12.18,0.11,7.87,142.09,297.92
2022,11,13,15,14.14,11.75,0.02,2.59,44.59,122.73
2022,11,13,16,13.9,11.53,0,0.29,7.23,8.3
