YEAR,MO,DY,HR,WS10M,T2M,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,WS50M
2023,1,2,2,5.33,-7.03,0,0,8.18
2023,1,2,3,5.06,-7.38,0,0,7.91
2023,1,2,4,4.71,-7.92,0,0,7.54
2023,1,2,5,4.48,-8.53,0,0,7.21
2023,1,2,6,4.36,-9.06,0,0,7
2023,1,2,7,4.83,-8.08,64.6,61.42,6.83
2023,1,2,8,5.54,-6.42,244.8,247.77,6.51
2023,1,2,9,6.22,-4.81,366.9,371.62,7.19
2023,1,2,10,6.7,-3.54,467.25,460.02,7.55
2023,1,2,11,7.01,-2.54,528.2,529.25,7.87
2023,1,2,12,7.31,-1.88,500.67,486.07,8.22
2023,1,2,13,7.14,-1.56,412.4,376.18,8.09
2023,1,2,14,6.77,-1.67,273.98,270.14,7.81
2023,1,2,15,6.07,-2.56,102.8,101.88,7.62
2023,1,2,16,4.88,-4.7,4.9,8.12,7.7
2023,1,2,17,4.83,-5.82,0,0,7.81
2023,1,2,18,4.73,-6.65,0,0,7.69
2023,1,2,19,4.61,-7.34,0,0,7.53
2023,1,2,20,4.52,-7.85,0,0,7.38
2023,1,2,21,4.44,-8.22,0,0,7.25
2023,1,2,22,4.36,-8.53,0,0,7.09
2023,1,2,23,4.23,-8.85,0,0,6.81
2023,1,3,0,4.11,-9.17,0,0,6.53
2023,1,3,1,4.01,-9.46,0,0,6.27
2023,1,3,2,3.96,-9.72,0,0,6.09
2023,1,3,3,3.94,-9.95,0,0,6.02
2023,1,3,4,3.86,-10.13,0,0,5.83
2023,1,3,5,3.68,-10.26,0,0,5.46
2023,1,3,6,3.41,-10.28,0,0,4.99
2023,1,3,7,3.19,-9.17,61.9,64.19,4.46
2023,1,3,8,3.23,-6.9,234.62,236.48,3.93
2023,1,3,9,3.5,-5.16,373.75,371.25,4.04
2023,1,3,10,4.32,-3.3,476.17,473.95,4.87
2023,1,3,11,4.75,-2.2,511.75,514.77,5.3
2023,1,3,12,5.21,-1.51,501.6,486.41,5.8
2023,1,3,13,5.52,-1.18,413.62,414.52,6.18
2023,1,3,14,5.51,-1.31,283.23,281.04,6.34
2023,1,3,15,4.61,-2.23,112,110.23,6.23
2023,1,3,16,3.88,-4.47,5.2,8.2,6.33
2023,1,3,17,3.98,-5.35,0,0,6.25
2023,1,3,18,3.9,-5.91,0,0,5.94
2023,1,3,19,3.73,-6.36,0,0,5.52
2023,1,3,20,3.48,-6.7,0,0,5.03
2023,1,3,21,3.18,-6.88,0,0,4.48
2023,1,3,22,2.78,-6.82,0,0,3.83
2023,1,3,23,2.31,-6.59,0,0,3.13
2023,1,4,0,1.93,-6.37,0,0,2.57
2023,1,4,1,1.65,-6.2,0,0,2.15
2023,1,4,2,1.42,-6.2,0,0,1.81
2023,1,4,3,1.25,-6.23,0,0,1.53
2023,1,4,4,1.13,-6.31,0,0,1.36
2023,1,4,5,1.02,-6.33,0,0,1.2
2023,1,4,6,0.73,-6.38,0,0,0.85
2023,1,4,7,0.43,-5.85,55.2,54.59,0.47
2023,1,4,8,0.3,-4.31,220.12,223.69,0.46
2023,1,4,9,0.99,-2.7,321.58,326.92,1.3
2023,1,4,10,2.78,-0.74,404.9,410.74,3.25
2023,1,4,11,3.92,0.33,476.45,483.23,4.38
2023,1,4,12,4.5,0.68,461.88,447.58,5.01
2023,1,4,13,4.71,0.7,404.3,405.84,5.26
2023,1,4,14,4.46,0.42,257.67,259.65,5.09
2023,1,4,15,3.18,-0.68,96.85,96.98,4.59
2023,1,4,16,2.91,-2.77,5.1,7.77,4.29
2023,1,4,17,2.8,-3.25,0,0,3.96
2023,1,4,18,2.58,-3.42,0,0,3.53
2023,1,4,19,2.28,-3.45,0,0,3.03
2023,1,4,20,2,-3.49,0,0,2.59
2023,1,4,21,1.77,-3.57,0,0,2.26
2023,1,4,22,1.48,-3.67,0,0,1.85
2023,1,4,23,1.15,-3.72,0,0,1.4
2023,1,5,0,0.92,-3.74,0,0,1.08
2023,1,5,1,0.81,-3.86,0,0,0.93
2023,1,5,2,0.76,-4.05,0,0,0.9
2023,1,5,3,0.78,-4.24,0,0,0.94
2023,1,5,4,0.75,-4.5,0,0,0.9
2023,1,5,5,0.75,-4.64,0,0,0.84
2023,1,5,6,0.98,-4.7,0,0,1.1
2023,1,5,7,1.16,-4.52,34.62,35.79,1.33
2023,1,5,8,1.23,-3.4,122.33,122.96,1.46
2023,1,5,9,1.27,-1.85,219.67,180.54,1.22
2023,1,5,10,0.38,-0.22,334.7,283.71,0.22
2023,1,5,11,1.24,1.2,384.9,286.23,1.44
2023,1,5,12,2.23,1.81,369.12,242.96,2.49
2023,1,5,13,3.13,2.1,314.27,252.11,3.51
2023,1,5,14,3.42,1.75,194.45,156.99,3.96
2023,1,5,15,2.65,0.26,72.92,63.59,4.14
2023,1,5,16,2.75,-1.56,4.17,6.05,3.99
2023,1,5,17,2.41,-1.77,0,0,3.35
2023,1,5,18,1.82,-1.42,0,0,2.43
2023,1,5,19,1.22,-1.09,0,0,1.58
2023,1,5,20,0.73,-1.02,0,0,0.94
2023,1,5,21,0.25,-0.85,0,0,0.36
2023,1,5,22,0.86,-1.09,0,0,1.05
2023,1,5,23,1.74,-1.91,0,0,2.2
2023,1,6,0,2.16,-2.56,0,0,2.79
2023,1,6,1,2.35,-2.92,0,0,3.05
2023,1,6,2,2.41,-3.13,0,0,3.13
2023,1,6,3,2.51,-3.41,0,0,3.29
2023,1,6,4,2.8,-3.94,0,0,3.71
2023,1,6,5,3.12,-4.65,0,0,4.23
2023,1,6,6,3.44,-5.41,0,0,4.75
2023,1,6,7,3.56,-4.83,56.45,52.84,5.27
2023,1,6,8,4.29,-2.38,96.7,92.66,5.37
2023,1,6,9,4.63,-0.66,181.5,158.53,5.07
2023,1,6,10,4.75,1.32,253.25,186.5,5.29
2023,1,6,11,4.72,2.41,344.3,229.2,5.33
2023,1,6,12,4.73,3.05,331.45,237,5.41
2023,1,6,13,4.63,3.23,260.83,172.27,5.59
2023,1,6,14,4.17,3.23,151.42,105.47,5.67
2023,1,6,15,3.62,2.12,45.52,41.22,6.05
2023,1,6,16,3.98,1.48,2.52,4.7,6.66
2023,1,6,17,4.29,1.51,0,0,7.13
2023,1,6,18,4.61,1.34,0,0,7.55
2023,1,6,19,5.24,1.47,0,0,8.02
2023,1,6,20,5.61,1.54,0,0,7.97
2023,1,6,21,5.92,1.51,0,0,8.15
2023,1,6,22,5.69,1.63,0,0,7.87
2023,1,6,23,4.22,1.72,0,0,6.26
2023,1,7,0,4.11,1.9,0,0,6.63
2023,1,7,1,6.87,2.22,0,0,9.78
2023,1,7,2,7.72,1.69,0,0,10.23
2023,1,7,3,7.35,1.23,0,0,9.61
2023,1,7,4,6.43,0.84,0,0,8.38
2023,1,7,5,5.82,0.56,0,0,7.83
2023,1,7,6,6.02,0.36,0,0,8.15
2023,1,7,7,6.14,0.38,56.55,52.33,8
2023,1,7,8,6.84,0.95,205.7,169.59,8.24
2023,1,7,9,7.4,1.64,350.12,226.67,8.75
2023,1,7,10,7.51,2.26,452.1,407.65,8.74
2023,1,7,11,7.32,2.79,463.92,332.16,8.53
2023,1,7,12,7.19,3.15,448.3,429.42,8.41
2023,1,7,13,6.99,3.21,370.9,330.65,8.28
2023,1,7,14,6.43,2.9,252.58,236.73,7.92
2023,1,7,15,4.86,1.48,102.27,99.58,7.5
2023,1,7,16,4.42,-0.63,5.42,7.86,7.37
2023,1,7,17,4.14,-1.17,0,0,6.74
2023,1,7,18,3.63,-1.51,0,0,5.63
2023,1,7,19,3.23,-1.71,0,0,4.86
2023,1,7,20,2.97,-1.95,0,0,4.32
2023,1,7,21,2.62,-2.06,0,0,3.69
2023,1,7,22,2.14,-1.93,0,0,2.9
2023,1,7,23,1.8,-1.97,0,0,2.39
2023,1,8,0,1.47,-2.13,0,0,1.92
2023,1,8,1,0.88,-2.14,0,0,1.13
2023,1,8,2,0.45,-1.89,0,0,0.56
2023,1,8,3,0.09,-1.92,0,0,0.21
2023,1,8,4,0.31,-2.1,0,0,0.45
2023,1,8,5,0.62,-2.33,0,0,0.77
2023,1,8,6,1.18,-2.73,0,0,1.45
2023,1,8,7,1.74,-2.67,48.12,49.76,2.26
2023,1,8,8,2.56,-0.88,212.85,217.37,2.92
2023,1,8,9,2.89,0.76,304.75,313.17,3.04
2023,1,8,10,2.85,2.18,394.98,398.88,3.06
2023,1,8,11,2.74,3.13,453.92,459.35,3.01
2023,1,8,12,2.61,3.73,414.55,399.76,2.95
2023,1,8,13,2.5,3.95,334.23,321.78,2.89
2023,1,8,14,1.93,3.63,209.98,191.29,2.7
2023,1,8,15,1.66,2.37,77.92,60.4,2.43
2023,1,8,16,1.76,1.68,5.12,6.3,2.45
2023,1,8,17,1.95,1.45,0,0,2.69
2023,1,8,18,2.27,1.12,0,0,3.14
2023,1,8,19,2.63,0.73,0,0,3.67
2023,1,8,20,2.87,0.4,0,0,4.06
2023,1,8,21,3.03,0.19,0,0,4.3
2023,1,8,22,3.1,0.05,0,0,4.41
2023,1,8,23,3.17,-0.1,0,0,4.51
2023,1,9,0,3.06,-0.13,0,0,4.27
2023,1,9,1,2.27,0.6,0,0,3
2023,1,9,2,1.03,1.63,0,0,1.29
2023,1,9,3,0.73,1.78,0,0,0.88
2023,1,9,4,2.07,0.89,0,0,2.86
2023,1,9,5,2.92,0.37,0,0,4.37
2023,1,9,6,3.25,0.05,0,0,5.02
2023,1,9,7,3.29,0.37,42.33,45.11,5.13
2023,1,9,8,3.86,1.75,168.23,170.67,4.64
2023,1,9,9,4.35,2.86,360.33,368.31,4.99
2023,1,9,10,5.86,4.16,426.77,431.25,6.7
2023,1,9,11,6.48,4.32,488.15,494.68,7.34
2023,1,9,12,6.96,4.21,483.02,482.34,7.92
2023,1,9,13,7.41,3.83,401.98,404.84,8.57
2023,1,9,14,7.53,3.08,295.77,302.95,8.98
2023,1,9,15,6.57,1.49,123.35,125.63,8.89
2023,1,9,16,5.97,-0.85,7.8,10.28,9.3
2023,1,9,17,6.39,-1.53,0,0,9.45
2023,1,9,18,6.21,-2.03,0,0,8.91
2023,1,9,19,5.65,-2.49,0,0,8.16
2023,1,9,20,4.83,-2.85,0,0,7.21
2023,1,9,21,3.87,-3.06,0,0,5.95
2023,1,9,22,3.16,-3.27,0,0,4.79
2023,1,9,23,2.6,-3.35,0,0,3.77
2023,1,10,0,2.01,-3.34,0,0,2.74
2023,1,10,1,1.46,-3.24,0,0,1.86
2023,1,10,2,1.1,-3.12,0,0,1.35
2023,1,10,3,1.11,-3.3,0,0,1.38
2023,1,10,4,1.36,-3.28,0,0,1.71
2023,1,10,5,1.55,-3.41,0,0,1.97
2023,1,10,6,1.66,-3.49,0,0,2.13
2023,1,10,7,1.66,-2.88,60.15,61.76,2.19
2023,1,10,8,1.75,-0.83,215.08,216.7,2.07
2023,1,10,9,1.89,0.98,378.88,386.48,2.13
2023,1,10,10,2.58,2.93,488.52,491.02,2.93
2023,1,10,11,2.62,4,517.5,519.5,2.94
2023,1,10,12,2.25,4.59,500.8,504.19,2.5
2023,1,10,13,1.98,4.77,418.75,422.34,2.23
2023,1,10,14,1.73,4.42,303.48,310.53,2.17
2023,1,10,15,1.87,2.55,124.4,125.85,2.7
2023,1,10,16,2.37,0.65,8.38,10.26,3.23
2023,1,10,17,2.49,0.04,0,0,3.4
2023,1,10,18,2.35,0.08,0,0,3.25
2023,1,10,19,2.06,0.29,0,0,2.83
2023,1,10,20,1.59,0.58,0,0,2.12
2023,1,10,21,1.08,0.86,0,0,1.4
2023,1,10,22,0.72,0.95,0,0,0.91
2023,1,10,23,0.63,0.76,0,0,0.77
2023,1,11,0,0.67,0.35,0,0,0.81
2023,1,11,1,0.71,-0.1,0,0,0.88
2023,1,11,2,0.8,-0.63,0,0,1
2023,1,11,3,0.93,-1.06,0,0,1.18
2023,1,11,4,1.02,-1.38,0,0,1.3
2023,1,11,5,1.02,-1.52,0,0,1.3
2023,1,11,6,1.07,-1.67,0,0,1.35
2023,1,11,7,1.34,-1.47,61.9,62,1.75
2023,1,11,8,1.65,0.21,213.75,210.62,1.9
2023,1,11,9,1.55,1.97,355.9,351.35,1.64
2023,1,11,10,1.39,3.28,454.55,460.46,1.51
2023,1,11,11,1.38,4.33,501.6,500.79,1.54
2023,1,11,12,1.5,4.9,480.73,470.66,1.71
2023,1,11,13,1.55,5.05,402.52,391.91,1.77
2023,1,11,14,1.36,4.72,287.27,293.96,1.71
2023,1,11,15,1.04,3.55,116.77,119.26,1.5
2023,1,11,16,0.7,2.87,8.55,10.86,0.92
2023,1,11,17,0.37,2.73,0,0,0.48
2023,1,11,18,0.58,2.59,0,0,0.75
2023,1,11,19,1.09,2.23,0,0,1.43
2023,1,11,20,1.57,1.94,0,0,2.05
2023,1,11,21,1.78,1.62,0,0,2.35
2023,1,11,22,1.79,1.44,0,0,2.36
2023,1,11,23,1.8,1.22,0,0,2.38
2023,1,12,0,1.89,0.88,0,0,2.49
2023,1,12,1,2.12,0.45,0,0,2.78
2023,1,12,2,2.42,-0.04,0,0,3.23
2023,1,12,3,2.81,-0.48,0,0,3.83
2023,1,12,4,3.22,-0.85,0,0,4.54
2023,1,12,5,3.59,-1.15,0,0,5.17
2023,1,12,6,3.88,-1.4,0,0,5.69
2023,1,12,7,3.95,-0.42,47.52,49.36,6.07
2023,1,12,8,4.53,2.19,201.7,204.62,5.95
2023,1,12,9,4.56,4.07,317.27,310.16,5.12
2023,1,12,10,3.69,5.81,459.67,464.86,4.33
2023,1,12,11,3.18,7.76,499.17,494.3,3.86
2023,1,12,12,2.89,8.76,483.88,479.19,3.55
2023,1,12,13,2.74,8.9,406.88,404.79,3.58
2023,1,12,14,1.98,8.16,296.85,300.22,3.09
2023,1,12,15,2.16,6.63,123.1,123.65,3.11
2023,1,12,16,2.96,4.5,9.4,12.09,4.34
2023,1,12,17,3.75,3.09,0,0,5.84
2023,1,12,18,4.26,2.54,0,0,7.09
2023,1,12,19,4.76,2.75,0,0,8.5
2023,1,12,20,5.32,3.08,0,0,9.48
2023,1,12,21,5.63,3.21,0,0,9.76
2023,1,12,22,5.4,3.49,0,0,9.68
2023,1,12,23,5.42,3.73,0,0,9.37
2023,1,13,0,6.35,3.98,0,0,9.9
2023,1,13,1,6.86,4.3,0,0,10.31
2023,1,13,2,6.78,4.48,0,0,10.42
2023,1,13,3,6.01,4.73,0,0,10.1
2023,1,13,4,5.85,4.99,0,0,10.01
2023,1,13,5,5.49,5.26,0,0,9.63
2023,1,13,6,4.75,5.12,0,0,8.86
2023,1,13,7,4.13,5.36,49,36.01,7.94
2023,1,13,8,3.93,6.8,172.65,41.26,6.92
2023,1,13,9,3.66,8.05,298.83,82.37,5.05
2023,1,13,10,2.65,8.73,397.75,70.57,3.4
2023,1,13,11,2.47,9.23,396.05,83.62,3.03
2023,1,13,12,2.51,9.51,383.45,140.62,3.21
2023,1,13,13,2.38,9.01,322.55,138.71,3.2
2023,1,13,14,1.99,7.96,220.33,124.68,3.2
2023,1,13,15,1.96,6.78,97.15,80.27,3.04
2023,1,13,16,1.89,6.05,8.62,10.8,2.83
2023,1,13,17,1.68,5.82,0,0,2.49
2023,1,13,18,1.28,5.9,0,0,1.83
2023,1,13,19,0.81,5.87,0,0,1.11
2023,1,13,20,0.57,5.65,0,0,0.78
2023,1,13,21,0.8,5.32,0,0,1.16
2023,1,13,22,1.13,4.98,0,0,1.67
2023,1,13,23,1.1,4.73,0,0,1.64
2023,1,14,0,1.03,4.54,0,0,1.52
2023,1,14,1,1.15,4.36,0,0,1.73
2023,1,14,2,1.59,4.29,0,0,2.59
2023,1,14,3,2.11,4.24,0,0,3.67
2023,1,14,4,2.58,4.29,0,0,4.49
2023,1,14,5,2.86,4.43,0,0,4.71
2023,1,14,6,3.15,4.51,0,0,5.01
2023,1,14,7,3.71,4.62,58.15,27.63,6.08
2023,1,14,8,4.99,5.14,197.23,28.85,7.88
2023,1,14,9,6.26,5.51,331.35,57.94,8.73
2023,1,14,10,6.72,5.72,424.45,96.67,9.05
2023,1,14,11,6.67,5.93,464.9,100.78,8.81
2023,1,14,12,6.37,6.06,445.7,97.24,8.33
2023,1,14,13,5.96,6,367.8,80.25,7.91
2023,1,14,14,5.48,5.58,246.12,38.2,7.61
2023,1,14,15,5.18,4.77,105.48,25.02,7.59
2023,1,14,16,5.73,3.7,9.3,9.43,8.34
2023,1,14,17,6.76,2.97,0,0,9.08
2023,1,14,18,6.37,2.48,0,0,8.7
2023,1,14,19,5.51,2.25,0,0,7.87
2023,1,14,20,4.92,2.05,0,0,7.39
2023,1,14,21,4.47,1.87,0,0,6.95
2023,1,14,22,4.09,1.48,0,0,6.68
2023,1,14,23,3.97,1.22,0,0,6.53
2023,1,15,0,3.15,0.94,0,0,5.21
2023,1,15,1,2.22,0.9,0,0,3.48
2023,1,15,2,1.54,1.05,0,0,2.34
2023,1,15,3,0.81,0.87,0,0,1.43
2023,1,15,4,0.42,0.16,0,0,0.43
2023,1,15,5,1.03,0.06,0,0,1.39
2023,1,15,6,1.37,0.08,0,0,2.02
2023,1,15,7,2.1,0.3,50.27,25.3,2.72
2023,1,15,8,3.07,0.45,182.48,47.02,3.42
2023,1,15,9,3.85,0.4,312.15,84.48,4.19
2023,1,15,10,5.13,0.34,427.15,105.94,5.62
2023,1,15,11,6.26,0.23,497.15,150.54,6.91
2023,1,15,12,6.71,0.19,491.08,122.4,7.42
2023,1,15,13,6.83,-0.09,411.98,90.72,7.63
2023,1,15,14,6.91,-0.49,285.7,58.25,7.84
2023,1,15,15,6.9,-1.03,128.55,55.17,8.07
2023,1,15,16,6.94,-1.67,11.98,9.77,8.4
2023,1,15,17,7.16,-2.1,0,0,8.56
2023,1,15,18,7.13,-2.55,0,0,8.51
2023,1,15,19,7.1,-2.99,0,0,8.47
2023,1,15,20,7.13,-3.32,0,0,8.51
2023,1,15,21,7.1,-3.62,0,0,8.52
2023,1,15,22,7.17,-3.88,0,0,8.54
2023,1,15,23,7.27,-4.27,0,0,8.62
2023,1,16,0,7.33,-4.62,0,0,8.68
2023,1,16,1,7.35,-4.89,0,0,8.81
2023,1,16,2,7.45,-5.24,0,0,8.96
2023,1,16,3,7.4,-5.88,0,0,9.04
2023,1,16,4,7.26,-6.47,0,0,8.88
2023,1,16,5,6.96,-6.91,0,0,8.45
2023,1,16,6,6.61,-7.24,0,0,7.96
2023,1,16,7,6.6,-6.79,79.25,77.98,7.59
2023,1,16,8,6.5,-5.73,252.35,252.66,7.2
2023,1,16,9,6.23,-4.85,430.42,435.23,6.77
2023,1,16,10,6.08,-4.04,517.08,523.46,6.58
2023,1,16,11,6.06,-3.26,572.62,573.96,6.56
2023,1,16,12,6.1,-2.55,553.92,556.47,6.62
2023,1,16,13,6.01,-2.17,480.17,483.66,6.58
2023,1,16,14,5.68,-2.21,344.62,351.51,6.32
2023,1,16,15,5.07,-2.91,158.7,162.8,5.91
2023,1,16,16,3.78,-4.59,15.5,17.94,5.67
2023,1,16,17,3.7,-5.06,0,0,5.61
2023,1,16,18,3.7,-5.24,0,0,5.44
2023,1,16,19,3.81,-5.45,0,0,5.36
2023,1,16,20,4.02,-5.73,0,0,5.36
2023,1,16,21,4.14,-6,0,0,5.25
2023,1,16,22,4.08,-6.21,0,0,5.04
2023,1,16,23,3.98,-6.31,0,0,4.87
2023,1,17,0,3.88,-6.52,0,0,5.02
2023,1,17,1,3.79,-6.6,0,0,4.93
2023,1,17,2,3.54,-6.42,0,0,4.48
2023,1,17,3,3.06,-6.3,0,0,3.93
2023,1,17,4,2.65,-6.25,0,0,3.5
2023,1,17,5,2.19,-6.27,0,0,2.98
2023,1,17,6,1.77,-6.22,0,0,2.43
2023,1,17,7,1.48,-5.69,55.27,33.96,1.77
2023,1,17,8,1.16,-4.85,188.6,125.22,1.2
2023,1,17,9,0.53,-3.85,335.15,193.77,0.48
2023,1,17,10,0.48,-2.79,435.95,263.72,0.73
2023,1,17,11,2.06,-1.52,503.12,282.7,2.54
2023,1,17,12,3.15,-0.81,471.4,261.95,3.63
2023,1,17,13,3.17,-0.73,390.15,157.66,3.63
2023,1,17,14,2.9,-0.71,270.73,123.23,3.36
2023,1,17,15,2.27,-1.17,120.3,67.68,2.9
2023,1,17,16,1.6,-2.29,12.05,12.05,2.38
2023,1,17,17,1.54,-2.47,0,0,2.18
2023,1,17,18,1.61,-2.49,0,0,2.22
2023,1,17,19,1.66,-2.41,0,0,2.24
2023,1,17,20,1.77,-2.39,0,0,2.38
2023,1,17,21,1.84,-2.27,0,0,2.49
2023,1,17,22,1.84,-1.95,0,0,2.52
2023,1,17,23,1.74,-1.75,0,0,2.42
2023,1,18,0,1.85,-1.92,0,0,2.57
2023,1,18,1,2.2,-2.24,0,0,3.12
2023,1,18,2,2.59,-2.71,0,0,3.81
2023,1,18,3,2.85,-3.81,0,0,4.16
2023,1,18,4,2.72,-4.38,0,0,3.93
2023,1,18,5,2.44,-4.42,0,0,3.51
2023,1,18,6,2.37,-5.24,0,0,3.23
2023,1,18,7,2.09,-4.49,55.42,53.71,2.88
2023,1,18,8,2.34,-2.89,192.33,191.52,2.56
2023,1,18,9,2.49,-1.57,387.8,392.83,2.66
2023,1,18,10,2.9,-0.5,450.25,457.99,3.08
2023,1,18,11,3.47,0.12,530.88,529.78,3.69
2023,1,18,12,3.98,0.36,516.55,519.88,4.26
2023,1,18,13,4.23,0.32,444.85,446.83,4.57
2023,1,18,14,4.2,-0.01,312.7,313.36,4.67
2023,1,18,15,3.51,-0.89,143.12,143.18,4.58
2023,1,18,16,2.93,-2.8,14.73,17.89,4.45
2023,1,18,17,2.84,-3.32,0,0,4.14
2023,1,18,18,2.55,-3.53,0,0,3.56
2023,1,18,19,2.27,-3.76,0,0,3.08
2023,1,18,20,2.03,-3.99,0,0,2.69
2023,1,18,21,1.7,-4.1,0,0,2.19
2023,1,18,22,1.38,-4.24,0,0,1.7
2023,1,18,23,0.95,-4.31,0,0,1.12
2023,1,19,0,0.44,-4.31,0,0,0.43
2023,1,19,1,0.27,-4.41,0,0,0.3
2023,1,19,2,0.71,-4.6,0,0,0.89
2023,1,19,3,1.16,-4.87,0,0,1.45
2023,1,19,4,1.64,-5.11,0,0,2.06
2023,1,19,5,2.24,-5.51,0,0,2.9
2023,1,19,6,2.8,-5.92,0,0,3.77
2023,1,19,7,3.11,-4.93,61.23,43.25,4.56
2023,1,19,8,4.34,-2.71,201.4,147.97,5.07
2023,1,19,9,5.18,-1.09,338.27,247.7,5.69
2023,1,19,10,5.84,0.58,432.8,364.56,6.44
2023,1,19,11,6,1.63,497.62,408.96,6.74
2023,1,19,12,6.09,2.4,466.35,350.36,6.99
2023,1,19,13,6.15,2.8,374.77,273.75,7.28
2023,1,19,14,5.49,2.79,240.88,179.04,7.07
2023,1,19,15,4.21,2.04,104.02,80.76,6.83
2023,1,19,16,4.17,1.26,12.17,13.1,7.21
2023,1,19,17,4.62,1.24,0,0,7.94
2023,1,19,18,5.08,1.37,0,0,8.59
2023,1,19,19,5.61,1.56,0,0,9.2
2023,1,19,20,6.15,1.76,0,0,9.85
2023,1,19,21,6.53,2.26,0,0,10.35
2023,1,19,22,6.15,2.01,0,0,10.01
2023,1,19,23,6.11,1.8,0,0,10.13
2023,1,20,0,6.72,1.56,0,0,10.76
2023,1,20,1,6.59,0.87,0,0,10.13
2023,1,20,2,7.51,0.42,0,0,10.89
2023,1,20,3,9.74,-0.35,0,0,12.55
2023,1,20,4,10.89,-2.41,0,0,13.58
2023,1,20,5,10.11,-3.89,0,0,12.74
2023,1,20,6,9.66,-4.73,0,0,12.38
2023,1,20,7,9.92,-4.83,86.33,87.89,12.27
2023,1,20,8,10.52,-4.46,278.15,281.84,12.54
2023,1,20,9,10.76,-4.05,439.7,441.19,12.51
2023,1,20,10,10.82,-3.66,543.2,548.19,12.4
2023,1,20,11,10.52,-3.36,588.52,591.77,11.99
2023,1,20,12,9.85,-3.14,568.42,568.94,11.18
2023,1,20,13,9.12,-3.04,501.3,506.84,10.34
2023,1,20,14,8.36,-3.25,364,370.15,9.55
2023,1,20,15,7.47,-3.99,179.77,184.81,8.84
2023,1,20,16,5.89,-5.54,21.65,23.72,8.18
2023,1,20,17,5.02,-6.67,0,0,7.74
2023,1,20,18,4.53,-7.4,0,0,7.23
2023,1,20,19,4.18,-8.02,0,0,6.7
2023,1,20,20,3.92,-8.52,0,0,6.19
2023,1,20,21,3.67,-8.92,0,0,5.62
2023,1,20,22,3.43,-9.17,0,0,5.11
2023,1,20,23,3.4,-9.4,0,0,5.05
2023,1,21,0,3.34,-9.68,0,0,4.95
2023,1,21,1,3.2,-9.92,0,0,4.68
2023,1,21,2,3.03,-10.16,0,0,4.38
2023,1,21,3,2.76,-10.35,0,0,3.88
2023,1,21,4,2.39,-10.46,0,0,3.23
2023,1,21,5,1.97,-10.38,0,0,2.54
2023,1,21,6,1.62,-10.25,0,0,1.96
2023,1,21,7,1.4,-9.17,76.08,77.31,1.6
2023,1,21,8,1.37,-7.54,259.15,262.59,1.23
2023,1,21,9,0.56,-5.69,421.67,426.82,0.48
2023,1,21,10,0.43,-4.34,520.98,516.02,0.64
2023,1,21,11,1.28,-2.77,556.23,530.69,1.71
2023,1,21,12,2.1,-1.39,535.05,462.23,2.52
2023,1,21,13,2.21,-0.81,452.52,441.92,2.57
2023,1,21,14,1.65,-0.69,317.45,310.18,1.89
2023,1,21,15,0.79,-1.06,150.83,148.18,0.92
2023,1,21,16,1.27,-2.24,17.33,19,1.57
2023,1,21,17,1.78,-2.81,0,0,2.25
2023,1,21,18,2.22,-3.29,0,0,2.89
2023,1,21,19,2.62,-3.63,0,0,3.53
2023,1,21,20,2.93,-3.77,0,0,4.11
2023,1,21,21,3.11,-3.93,0,0,4.44
2023,1,21,22,2.99,-3.92,0,0,4.27
2023,1,21,23,2.88,-4.01,0,0,4.12
2023,1,22,0,2.71,-4.13,0,0,3.84
2023,1,22,1,2.53,-4.23,0,0,3.52
2023,1,22,2,2.53,-4.38,0,0,3.55
2023,1,22,3,2.84,-4.58,0,0,4.18
2023,1,22,4,3.27,-4.66,0,0,5.14
2023,1,22,5,3.48,-4.63,0,0,5.61
2023,1,22,6,3.48,-4.6,0,0,5.61
2023,1,22,7,3.37,-4.05,46.5,28.96,5.42
2023,1,22,8,3.67,-2.89,149,100.14,5.21
2023,1,22,9,4.12,-1.75,249.35,163.48,4.73
2023,1,22,10,3.82,-0.63,312.83,219.07,4.29
2023,1,22,11,3.72,0.25,341.7,191.45,4.18
2023,1,22,12,3.55,1.03,325.33,204.41,3.96
2023,1,22,13,3.39,1.53,268.98,187.31,3.88
2023,1,22,14,3.06,1.69,186.88,160.46,3.66
2023,1,22,15,2.14,1.13,88.75,76.15,3.28
2023,1,22,16,1.99,0.26,12.58,15.43,2.71
2023,1,22,17,1.69,0.26,0,0,2.21
2023,1,22,18,1.54,0.17,0,0,1.99
2023,1,22,19,1.55,-0.06,0,0,1.99
2023,1,22,20,1.65,-0.45,0,0,2.11
2023,1,22,21,1.55,-0.66,0,0,1.96
2023,1,22,22,1.21,-0.67,0,0,1.46
2023,1,22,23,0.91,-0.74,0,0,1.08
2023,1,23,0,0.86,-0.96,0,0,1.05
2023,1,23,1,0.94,-1.25,0,0,1.18
2023,1,23,2,0.97,-1.64,0,0,1.19
2023,1,23,3,1.1,-2.13,0,0,1.37
2023,1,23,4,1.43,-2.62,0,0,1.81
2023,1,23,5,1.92,-3.18,0,0,2.5
2023,1,23,6,2.15,-3.49,0,0,2.84
2023,1,23,7,1.92,-2.84,78.27,69.49,2.62
2023,1,23,8,1.78,-1.01,161.73,166.38,2.01
2023,1,23,9,1.59,1.13,316.2,307.59,1.96
